  ** CALCULATED FRACTIONAL ABUNDANCES (/H2) ** 


   RADIUS      H           H+          H-          H2+         H3+         He          He+         HeH+        C-          C+          
   7.079E+014  4.180E-014  5.262E-037  5.651E-017  1.179E-015  1.410E-024  5.872E-021  1.923E-026  1.815E-021  4.948E-009  9.081E-023
   7.943E+014  4.186E-014  8.634E-037  6.459E-017  1.454E-015  1.948E-024  6.322E-021  2.799E-026  2.407E-021  5.000E-009  1.221E-022
   8.913E+014  4.192E-014  1.417E-036  7.333E-017  1.794E-015  2.677E-024  6.721E-021  4.076E-026  3.188E-021  5.057E-009  1.632E-022
   1.000E+015  4.199E-014  2.324E-036  8.271E-017  2.212E-015  3.661E-024  7.066E-021  5.937E-026  4.219E-021  5.121E-009  2.170E-022
   1.122E+015  4.205E-014  3.813E-036  9.267E-017  2.727E-015  4.982E-024  7.354E-021  8.649E-026  5.577E-021  5.193E-009  2.873E-022
   1.259E+015  4.212E-014  6.258E-036  1.031E-016  3.361E-015  6.744E-024  7.586E-021  1.260E-025  7.366E-021  5.276E-009  3.788E-022
   1.413E+015  4.218E-014  1.027E-035  1.140E-016  4.142E-015  9.080E-024  7.767E-021  1.835E-025  9.720E-021  5.371E-009  4.980E-022
   1.585E+015  4.225E-014  1.686E-035  1.253E-016  5.103E-015  1.215E-023  7.903E-021  2.672E-025  1.282E-020  5.481E-009  6.527E-022
   1.778E+015  4.231E-014  2.769E-035  1.368E-016  6.284E-015  1.616E-023  8.001E-021  3.888E-025  1.689E-020  5.609E-009  8.534E-022
   1.995E+015  4.237E-014  4.542E-035  1.484E-016  7.738E-015  2.135E-023  8.070E-021  5.651E-025  2.223E-020  5.759E-009  1.113E-021
   2.239E+015  4.243E-014  7.452E-035  1.600E-016  9.525E-015  2.799E-023  8.119E-021  8.205E-025  2.925E-020  5.934E-009  1.450E-021
   2.512E+015  4.249E-014  1.222E-034  1.716E-016  1.172E-014  3.640E-023  8.155E-021  1.189E-024  3.845E-020  6.138E-009  1.885E-021
   2.818E+015  4.255E-014  2.002E-034  1.830E-016  1.442E-014  4.693E-023  8.183E-021  1.721E-024  5.050E-020  6.377E-009  2.448E-021
   3.162E+015  4.260E-014  3.277E-034  1.941E-016  1.773E-014  5.994E-023  8.210E-021  2.486E-024  6.629E-020  6.657E-009  3.174E-021
   3.548E+015  4.265E-014  5.356E-034  2.048E-016  2.180E-014  7.578E-023  8.239E-021  3.581E-024  8.694E-020  6.983E-009  4.110E-021
   3.981E+015  4.270E-014  8.743E-034  2.151E-016  2.679E-014  9.474E-023  8.273E-021  5.147E-024  1.139E-019  7.363E-009  5.318E-021
   4.467E+015  4.275E-014  1.425E-033  2.248E-016  3.292E-014  1.170E-022  8.314E-021  7.375E-024  1.492E-019  7.805E-009  6.874E-021
   5.012E+015  4.279E-014  2.318E-033  2.339E-016  4.043E-014  1.428E-022  8.367E-021  1.054E-023  1.952E-019  8.320E-009  8.878E-021
   5.623E+015  4.284E-014  3.764E-033  2.422E-016  4.964E-014  1.718E-022  8.432E-021  1.502E-023  2.552E-019  8.917E-009  1.146E-020
   6.310E+015  4.288E-014  6.100E-033  2.497E-016  6.093E-014  2.040E-022  8.514E-021  2.139E-023  3.333E-019  9.612E-009  1.479E-020
   7.079E+015  4.292E-014  9.882E-033  2.560E-016  7.476E-014  2.394E-022  8.617E-021  3.069E-023  4.350E-019  1.043E-008  1.912E-020
   7.943E+015  4.295E-014  1.607E-032  2.604E-016  9.171E-014  2.788E-022  8.747E-021  4.529E-023  5.670E-019  1.143E-008  2.487E-020
   8.913E+015  4.298E-014  2.658E-032  2.610E-016  1.125E-013  3.267E-022  8.910E-021  7.182E-023  7.383E-019  1.278E-008  3.296E-020
   1.000E+016  4.301E-014  4.589E-032  2.546E-016  1.386E-013  3.955E-022  9.125E-021  1.298E-022  9.608E-019  1.490E-008  4.558E-020
   1.122E+016  4.303E-014  8.647E-032  2.366E-016  1.757E-013  5.157E-022  9.449E-021  2.744E-022  1.256E-018  1.882E-008  6.839E-020
   1.259E+016  4.303E-014  1.859E-031  2.050E-016  2.640E-013  7.528E-022  1.014E-020  6.525E-022  1.696E-018  2.680E-008  1.156E-019
   1.413E+016  4.299E-014  4.595E-031  1.649E-016  6.823E-013  1.242E-021  1.245E-020  1.627E-021  2.608E-018  4.306E-008  2.209E-019
   1.585E+016  4.286E-014  1.257E-030  1.268E-016  3.067E-012  2.265E-021  2.240E-020  3.981E-021  5.486E-018  7.361E-008  4.628E-019
   1.778E+016  4.259E-014  3.543E-030  9.907E-017  1.518E-011  4.436E-021  6.723E-020  8.790E-021  1.622E-017  1.211E-007  1.037E-018
   1.995E+016  4.204E-014  9.419E-030  8.490E-017  6.522E-011  9.201E-021  2.590E-019  1.578E-020  5.449E-017  1.713E-007  2.568E-018
   2.239E+016  4.101E-014  2.190E-029  8.071E-017  2.222E-010  2.013E-020  1.008E-018  2.099E-020  1.736E-016  1.888E-007  7.530E-018
   2.512E+016  3.919E-014  4.277E-029  7.647E-017  5.630E-010  4.620E-020  3.602E-018  1.925E-020  4.805E-016  1.607E-007  2.568E-017
   2.818E+016  3.619E-014  6.957E-029  6.157E-017  1.010E-009  1.093E-019  1.121E-017  1.154E-020  1.111E-015  1.175E-007  8.846E-017
   3.162E+016  3.162E-014  9.659E-029  3.988E-017  1.260E-009  2.602E-019  2.927E-017  4.718E-021  2.167E-015  7.810E-008  2.710E-016
   3.548E+016  2.533E-014  1.203E-028  2.241E-017  1.102E-009  6.075E-019  6.350E-017  1.551E-021  3.756E-015  4.535E-008  7.053E-016
   3.981E+016  1.778E-014  1.415E-028  1.180E-017  6.736E-010  1.356E-018  1.160E-016  4.832E-022  6.081E-015  2.145E-008  1.557E-015
   4.467E+016  1.027E-014  1.629E-028  5.799E-018  2.747E-010  2.805E-018  1.795E-016  1.447E-022  9.360E-015  7.617E-009  2.881E-015
   5.012E+016  4.457E-015  1.863E-028  2.578E-018  6.882E-011  5.203E-018  2.301E-016  3.672E-023  1.349E-014  1.871E-009  4.266E-015
   5.623E+016  1.261E-015  2.008E-028  1.035E-018  1.004E-011  8.447E-018  2.321E-016  6.837E-024  1.775E-014  3.212E-010  4.627E-015
   6.310E+016  1.866E-016  1.775E-028  3.963E-019  1.668E-012  1.107E-017  1.750E-016  1.129E-024  2.215E-014  6.310E-011  3.580E-015
   7.079E+016  1.268E-017  1.205E-028  1.529E-019  9.943E-013  1.069E-017  9.458E-017  2.654E-025  2.681E-014  2.489E-011  2.037E-015
   7.943E+016  1.710E-018  7.206E-029  6.385E-020  8.889E-013  6.960E-018  3.636E-017  1.092E-025  3.198E-014  1.330E-011  9.508E-016
   8.913E+016  6.713E-019  4.594E-029  2.708E-020  8.679E-013  2.934E-018  1.011E-017  6.395E-026  3.646E-014  7.629E-012  4.512E-016
   1.000E+017  1.951E-019  3.038E-029  8.183E-021  8.131E-013  7.895E-019  2.036E-018  4.498E-026  3.785E-014  4.172E-012  2.306E-016
   1.122E+017  2.879E-020  1.804E-029  1.331E-021  6.963E-013  1.298E-019  2.882E-019  3.247E-026  3.536E-014  2.168E-012  9.772E-017
   1.259E+017  2.320E-021  8.717E-030  1.322E-022  5.535E-013  1.247E-020  2.670E-020  2.176E-026  3.011E-014  1.140E-012  3.089E-017
   1.413E+017  3.297E-022  3.248E-030  2.858E-023  4.135E-013  1.046E-021  1.479E-021  1.296E-026  2.373E-014  6.396E-013  8.953E-018
   1.585E+017  1.504E-022  9.218E-031  1.655E-023  2.906E-013  4.128E-022  4.940E-023  6.697E-027  1.737E-014  3.857E-013  3.148E-018
   1.778E+017  6.634E-023  2.203E-031  8.575E-024  1.914E-013  3.120E-022  2.876E-024  2.936E-027  1.174E-014  2.429E-013  1.232E-018
   1.995E+017  2.266E-023  5.858E-032  3.364E-024  1.169E-013  2.202E-022  6.401E-025  1.069E-027  7.255E-015  1.545E-013  4.352E-019
   2.239E+017  5.819E-024  1.824E-032  9.703E-025  6.532E-014  1.359E-022  1.399E-025  3.161E-028  4.053E-015  9.664E-014  1.272E-019
   2.512E+017  1.098E-024  4.920E-033  2.013E-025  3.279E-014  7.127E-023  2.365E-026  7.428E-029  2.023E-015  5.798E-014  2.986E-020
   2.818E+017  1.503E-025  9.601E-034  2.968E-026  1.447E-014  3.154E-023  3.027E-027  1.354E-029  8.916E-016  3.244E-014  5.510E-021
   3.162E+017  1.484E-026  1.301E-034  3.107E-027  5.484E-015  1.209E-023  2.915E-028  1.865E-030  3.423E-016  1.645E-014  7.794E-022
   3.548E+017  1.057E-027  1.222E-035  2.312E-028  1.746E-015  4.323E-024  2.104E-029  1.886E-031  1.128E-016  7.378E-015  8.214E-023
   3.981E+017  5.454E-029  8.109E-037  1.244E-029  4.646E-016  1.758E-024  1.126E-030  1.393E-032  3.182E-017  2.914E-015  6.275E-024
   4.467E+017  2.420E-030  5.236E-038  6.420E-031  1.240E-016  1.034E-024  4.517E-032  1.013E-033  8.848E-018  9.905E-016  3.423E-025
   5.012E+017  8.643E-032  2.952E-039  2.827E-032  3.143E-017  7.857E-025  1.792E-033  6.422E-035  2.286E-018  3.430E-016  1.445E-026
   RADIUS      CH3OH       SiH4+       CH3OH2+     HS+         O2H+        O2H         SiH5+       PH2+        HS          PH2         



   RADIUS      H2S+        H2S         PH3         PH3+        H2O2        H2O2+       H3S+        Cl          PH4+        Cl+         
   1.000E+014  0.000E+000  8.750E-006  0.000E+000  0.000E+000  0.000E+000  0.000E+000  0.000E+000  5.000E-009  0.000E+000  0.000E+000
   1.122E+014  7.594E-018  8.746E-006  3.606E-046  1.885E-028  2.168E-026  9.962E-035  2.484E-012  1.486E-017  6.440E-053  1.500E-023
   1.259E+014  1.343E-017  8.746E-006  4.924E-044  6.122E-028  1.408E-025  1.586E-033  2.981E-012  7.402E-018  1.252E-050  1.948E-023
   1.413E+014  2.443E-017  8.746E-006  8.177E-043  1.396E-027  2.895E-025  5.951E-033  3.589E-012  4.620E-018  2.658E-049  2.527E-023
   1.585E+014  4.565E-017  8.746E-006  5.858E-042  2.707E-027  3.882E-025  1.268E-032  4.319E-012  3.775E-018  2.357E-048  3.279E-023
   1.778E+014  8.726E-017  8.746E-006  2.703E-041  4.797E-027  4.331E-025  2.034E-032  5.191E-012  4.131E-018  1.326E-047  4.253E-023
   1.995E+014  1.697E-016  8.746E-006  9.556E-041  8.039E-027  4.477E-025  2.793E-032  6.230E-012  5.515E-018  5.673E-047  5.514E-023
   2.239E+014  3.318E-016  8.746E-006  2.833E-040  1.299E-026  4.477E-025  3.498E-032  7.467E-012  8.123E-018  2.025E-046  7.147E-023
   2.512E+014  6.375E-016  8.745E-006  7.422E-040  2.048E-026  4.477E-025  4.160E-032  8.934E-012  1.261E-017  6.361E-046  9.261E-023
   2.818E+014  1.166E-015  8.745E-006  1.774E-039  3.166E-026  4.477E-025  4.806E-032  1.067E-011  2.048E-017  1.819E-045  1.200E-022
   3.162E+014  1.959E-015  8.745E-006  3.953E-039  4.812E-026  4.477E-025  5.454E-032  1.273E-011  3.505E-017  4.836E-045  1.553E-022
   3.548E+014  2.971E-015  8.745E-006  8.318E-039  7.201E-026  4.477E-025  6.122E-032  1.516E-011  6.374E-017  1.211E-044  2.011E-022
   3.981E+014  4.107E-015  8.745E-006  1.670E-038  1.063E-025  4.477E-025  6.823E-032  1.805E-011  1.237E-016  2.885E-044  2.602E-022
   4.467E+014  5.320E-015  8.745E-006  3.226E-038  1.553E-025  4.477E-025  7.570E-032  2.149E-011  2.551E-016  6.591E-044  3.365E-022
   5.012E+014  6.642E-015  8.745E-006  6.034E-038  2.247E-025  4.477E-025  8.371E-032  2.556E-011  5.496E-016  1.453E-043  4.351E-022
   5.623E+014  8.144E-015  8.745E-006  1.099E-037  3.229E-025  4.477E-025  9.238E-032  3.036E-011  1.200E-015  3.110E-043  5.624E-022
   6.310E+014  9.907E-015  8.745E-006  1.957E-037  4.614E-025  4.477E-025  1.018E-031  3.600E-011  2.534E-015  6.487E-043  7.267E-022
   7.079E+014  1.202E-014  8.745E-006  3.421E-037  6.562E-025  4.477E-025  1.120E-031  4.261E-011  4.967E-015  1.324E-042  9.386E-022
   7.943E+014  1.456E-014  8.745E-006  5.888E-037  9.297E-025  4.477E-025  1.232E-031  5.032E-011  8.819E-015  2.650E-042  1.212E-021
   8.913E+014  1.763E-014  8.744E-006  1.000E-036  1.313E-024  4.477E-025  1.353E-031  5.930E-011  1.418E-014  5.215E-042  1.564E-021
   1.000E+015  2.136E-014  8.744E-006  1.679E-036  1.849E-024  4.477E-025  1.485E-031  6.969E-011  2.093E-014  1.011E-041  2.018E-021
   1.122E+015  2.586E-014  8.744E-006  2.793E-036  2.598E-024  4.477E-025  1.630E-031  8.167E-011  2.894E-014  1.934E-041  2.602E-021
   1.259E+015  3.132E-014  8.744E-006  4.608E-036  3.642E-024  4.477E-025  1.787E-031  9.543E-011  3.815E-014  3.654E-041  3.354E-021
   1.413E+015  3.793E-014  8.744E-006  7.546E-036  5.097E-024  4.477E-025  1.958E-031  1.112E-010  4.858E-014  6.825E-041  4.322E-021
   1.585E+015  4.594E-014  8.743E-006  1.228E-035  7.124E-024  4.477E-025  2.145E-031  1.290E-010  6.031E-014  1.262E-040  5.568E-021
   1.778E+015  5.562E-014  8.743E-006  1.989E-035  9.941E-024  4.477E-025  2.348E-031  1.492E-010  7.350E-014  2.310E-040  7.169E-021
   1.995E+015  6.737E-014  8.743E-006  3.205E-035  1.386E-023  4.477E-025  2.569E-031  1.720E-010  8.831E-014  4.192E-040  9.226E-021
   2.239E+015  8.157E-014  8.743E-006  5.143E-035  1.929E-023  4.477E-025  2.810E-031  1.974E-010  1.049E-013  7.544E-040  1.187E-020
   2.512E+015  9.876E-014  8.742E-006  8.223E-035  2.683E-023  4.477E-025  3.073E-031  2.256E-010  1.236E-013  1.347E-039  1.526E-020
   2.818E+015  1.196E-013  8.742E-006  1.310E-034  3.728E-023  4.477E-025  3.359E-031  2.568E-010  1.446E-013  2.386E-039  1.962E-020
   3.162E+015  1.447E-013  8.741E-006  2.081E-034  5.176E-023  4.477E-025  3.671E-031  2.911E-010  1.682E-013  4.197E-039  2.521E-020
   3.548E+015  1.752E-013  8.740E-006  3.296E-034  7.179E-023  4.477E-025  4.012E-031  3.286E-010  1.946E-013  7.333E-039  3.238E-020
   3.981E+015  2.120E-013  8.740E-006  5.206E-034  9.948E-023  4.477E-025  4.384E-031  3.693E-010  2.243E-013  1.274E-038  4.158E-020
   4.467E+015  2.565E-013  8.739E-006  8.198E-034  1.378E-022  4.477E-025  4.790E-031  4.133E-010  2.577E-013  2.197E-038  5.336E-020
   5.012E+015  3.103E-013  8.738E-006  1.287E-033  1.906E-022  4.477E-025  5.235E-031  4.606E-010  2.952E-013  3.765E-038  6.845E-020
   5.623E+015  3.758E-013  8.737E-006  2.015E-033  2.639E-022  4.477E-025  5.721E-031  5.112E-010  3.376E-013  6.414E-038  8.778E-020
   6.310E+015  4.578E-013  8.735E-006  3.148E-033  3.664E-022  4.477E-025  6.260E-031  5.650E-010  3.863E-013  1.087E-037  1.125E-019
   7.079E+015  5.723E-013  8.734E-006  4.922E-033  5.150E-022  4.477E-025  6.887E-031  6.217E-010  4.463E-013  1.833E-037  1.442E-019
   7.943E+015  7.821E-013  8.732E-006  7.753E-033  7.487E-022  4.477E-025  7.774E-031  6.800E-010  5.346E-013  3.091E-037  1.846E-019
   8.913E+015  1.317E-012  8.729E-006  1.251E-032  1.173E-021  4.477E-025  9.596E-031  7.379E-010  7.053E-013  5.259E-037  2.364E-019
   1.000E+016  2.929E-012  8.725E-006  2.130E-032  2.088E-021  4.477E-025  1.465E-030  7.911E-010  1.115E-012  9.218E-037  3.025E-019
   1.122E+016  7.800E-012  8.717E-006  3.956E-032  4.298E-021  4.476E-025  2.938E-030  8.358E-010  2.173E-012  1.725E-036  3.869E-019
   1.259E+016  2.155E-011  8.699E-006  7.950E-032  9.825E-021  4.474E-025  6.823E-030  8.755E-010  4.841E-012  3.551E-036  4.948E-019
   1.413E+016  5.701E-011  8.660E-006  1.579E-031  2.335E-020  4.470E-025  1.555E-029  9.316E-010  1.119E-011  7.813E-036  6.330E-019
   1.585E+016  1.400E-010  8.580E-006  2.795E-031  5.579E-020  4.462E-025  3.199E-029  1.035E-009  2.532E-011  1.672E-035  8.140E-019
   1.778E+016  3.136E-010  8.420E-006  4.583E-031  1.390E-019  4.444E-025  5.842E-029  1.182E-009  5.474E-011  3.367E-035  1.073E-018
   1.995E+016  6.282E-010  8.123E-006  8.052E-031  3.977E-019  4.411E-025  9.525E-029  1.303E-009  1.122E-010  6.970E-035  1.541E-018
   2.239E+016  1.089E-009  7.608E-006  1.798E-030  1.333E-018  4.349E-025  1.382E-028  1.262E-009  2.176E-010  1.648E-034  2.721E-018
   2.512E+016  1.567E-009  6.790E-006  5.767E-030  4.419E-018  4.244E-025  1.752E-028  9.656E-010  3.994E-010  4.677E-034  6.390E-018
   2.818E+016  1.811E-009  5.617E-006  2.338E-029  1.184E-017  4.071E-025  1.933E-028  5.320E-010  6.928E-010  1.305E-033  1.815E-017
   3.162E+016  1.656E-009  4.142E-006  8.964E-029  2.375E-017  3.807E-025  1.910E-028  2.063E-010  1.133E-009  2.654E-033  5.357E-017
   3.548E+016  1.185E-009  2.585E-006  2.687E-028  3.779E-017  3.426E-025  1.766E-028  5.958E-011  1.737E-009  3.710E-033  1.505E-016
   3.981E+016  6.396E-010  1.276E-006  5.903E-028  5.081E-017  2.918E-025  1.543E-028  1.344E-011  2.484E-009  3.877E-033  3.876E-016
   4.467E+016  2.435E-010  4.570E-007  9.226E-028  5.644E-017  2.302E-025  1.235E-028  2.261E-012  3.289E-009  2.967E-033  9.023E-016
   5.012E+016  5.914E-011  1.062E-007  9.855E-028  4.601E-017  1.635E-025  8.597E-029  2.441E-013  4.020E-009  1.464E-033  1.891E-015
   5.623E+016  8.379E-012  1.386E-008  6.785E-028  2.323E-017  1.010E-025  4.847E-029  1.347E-014  4.551E-009  3.948E-034  3.592E-015
   6.310E+016  1.229E-012  8.327E-010  3.058E-028  7.371E-018  5.192E-026  2.087E-029  3.531E-016  4.844E-009  5.675E-035  6.299E-015
   7.079E+016  9.086E-013  1.764E-011  9.264E-029  1.798E-018  2.111E-026  6.843E-030  2.889E-017  4.958E-009  4.922E-036  1.048E-014
   7.943E+016  1.016E-012  2.486E-013  1.862E-029  6.682E-019  6.371E-027  1.841E-030  1.377E-017  4.987E-009  3.343E-037  1.702E-014
   8.913E+016  1.028E-012  1.184E-013  2.326E-030  4.781E-019  1.327E-027  4.253E-031  9.332E-018  4.991E-009  2.047E-038  2.742E-014
   1.000E+017  8.927E-013  7.567E-014  1.658E-031  2.940E-019  1.751E-028  7.333E-032  7.008E-018  4.991E-009  9.595E-040  4.435E-014
   1.122E+017  6.962E-013  4.385E-014  9.654E-033  1.131E-019  1.324E-029  7.594E-033  4.946E-018  4.991E-009  4.483E-041  7.252E-014
   1.259E+017  5.142E-013  2.448E-014  4.332E-033  3.854E-020  5.115E-031  3.967E-034  3.135E-018  4.991E-009  1.699E-041  1.208E-013
   1.413E+017  3.658E-013  1.349E-014  5.042E-033  1.915E-020  8.860E-033  9.021E-036  1.770E-018  4.991E-009  1.547E-041  2.069E-013
   1.585E+017  2.504E-013  7.365E-015  4.376E-033  1.089E-020  5.908E-035  7.640E-038  8.828E-019  4.991E-009  9.216E-042  3.675E-013
   1.778E+017  1.638E-013  3.968E-015  1.951E-033  5.368E-021  1.299E-037  2.062E-040  3.836E-019  4.991E-009  2.401E-042  6.839E-013
   1.995E+017  1.014E-013  2.088E-015  4.996E-034  2.163E-021  7.613E-041  1.435E-043  1.423E-019  4.990E-009  2.983E-043  1.349E-012
   2.239E+017  5.861E-014  1.058E-015  9.775E-035  6.996E-022  9.639E-045  2.103E-047  4.393E-020  4.990E-009  2.296E-044  2.854E-012
   2.512E+017  3.105E-014  5.054E-016  1.685E-035  1.784E-022  1.849E-049  4.493E-052  1.093E-020  4.987E-009  1.238E-045  6.564E-012
   2.818E+017  1.479E-014  2.224E-016  2.380E-036  3.517E-023  9.104E-054  2.384E-056  2.113E-021  4.978E-009  4.300E-047  1.663E-011
   3.162E+017  6.187E-015  8.777E-017  2.475E-037  5.231E-024  5.927E-056  1.654E-058  3.055E-022  4.949E-009  8.788E-049  4.688E-011
   3.548E+017  2.223E-015  3.024E-017  1.766E-038  5.724E-025  2.281E-058  6.665E-061  3.181E-023  4.850E-009  1.095E-050  1.461E-010
   3.981E+017  6.766E-016  8.850E-018  8.311E-040  4.549E-026  4.859E-061  1.485E-063  2.361E-024  4.523E-009  1.090E-052  4.738E-010
   4.467E+017  1.891E-016  2.081E-018  2.914E-041  3.016E-027  5.787E-064  2.150E-066  1.715E-025  3.644E-009  1.474E-054  1.354E-009
   5.012E+017  4.772E-017  4.123E-019  8.576E-043  1.704E-028  6.490E-067  3.283E-069  1.096E-026  2.202E-009  2.231E-056  2.796E-009
   RADIUS      H2S+        H2S         PH3         PH3+        H2O2        H2O2+       H3S+        Cl          PH4+        Cl+         



   RADIUS      C3+         HCl         HCl+        C3-         C3          C3H-        C3H         H2Cl+       C3H+        CNC+        
   1.000E+014  0.000E+000  0.000E+000  0.000E+000  0.000E+000  0.000E+000  0.000E+000  0.000E+000  0.000E+000  0.000E+000  0.000E+000
   1.122E+014  3.137E-038  5.000E-009  2.129E-023  1.283E-035  5.159E-027  1.353E-035  5.159E-027  1.975E-019  1.757E-032  1.079E-018
   1.259E+014  1.672E-037  5.000E-009  2.615E-023  2.520E-034  3.486E-026  2.648E-034  3.485E-026  2.443E-019  6.508E-032  1.432E-018
   1.413E+014  5.072E-037  5.000E-009  3.226E-023  1.291E-033  1.068E-025  1.346E-033  1.067E-025  3.025E-019  1.425E-031  1.828E-018
   1.585E+014  1.206E-036  5.000E-009  3.998E-023  3.957E-033  2.364E-025  4.097E-033  2.359E-025  3.749E-019  2.592E-031  2.272E-018
   1.778E+014  2.506E-036  5.000E-009  4.974E-023  9.309E-033  4.401E-025  9.606E-033  4.386E-025  4.647E-019  4.319E-031  2.773E-018
   1.995E+014  4.790E-036  5.000E-009  6.211E-023  1.866E-032  7.367E-025  1.926E-032  7.330E-025  5.763E-019  6.839E-031  3.351E-018
   2.239E+014  8.670E-036  5.000E-009  7.784E-023  3.360E-032  1.148E-024  3.481E-032  1.140E-024  7.148E-019  1.045E-030  4.026E-018
   2.512E+014  1.512E-035  5.000E-009  9.785E-023  5.604E-032  1.700E-024  5.840E-032  1.685E-024  8.868E-019  1.554E-030  4.823E-018
   2.818E+014  2.571E-035  5.000E-009  1.234E-022  8.826E-032  2.421E-024  9.268E-032  2.397E-024  1.100E-018  2.261E-030  5.768E-018
   3.162E+014  4.292E-035  5.000E-009  1.559E-022  1.329E-031  3.348E-024  1.409E-031  3.308E-024  1.365E-018  3.233E-030  6.892E-018
   3.548E+014  7.075E-035  5.000E-009  1.975E-022  1.932E-031  4.519E-024  2.070E-031  4.458E-024  1.693E-018  4.556E-030  8.230E-018
   3.981E+014  1.156E-034  5.000E-009  2.506E-022  2.727E-031  5.983E-024  2.958E-031  5.894E-024  2.100E-018  6.343E-030  9.824E-018
   4.467E+014  1.881E-034  5.000E-009  3.187E-022  3.757E-031  7.796E-024  4.131E-031  7.669E-024  2.605E-018  8.741E-030  1.172E-017
   5.012E+014  3.055E-034  5.000E-009  4.057E-022  5.073E-031  1.002E-023  5.659E-031  9.848E-024  3.229E-018  1.194E-029  1.398E-017
   5.623E+014  4.968E-034  5.000E-009  5.173E-022  6.732E-031  1.274E-023  7.630E-031  1.250E-023  4.002E-018  1.618E-029  1.667E-017
   6.310E+014  8.112E-034  5.000E-009  6.603E-022  8.806E-031  1.604E-023  1.015E-030  1.573E-023  4.958E-018  2.179E-029  1.987E-017
   7.079E+014  1.334E-033  5.000E-009  8.436E-022  1.138E-030  2.003E-023  1.333E-030  1.962E-023  6.141E-018  2.915E-029  2.367E-017
   7.943E+014  2.216E-033  5.000E-009  1.079E-021  1.455E-030  2.483E-023  1.735E-030  2.430E-023  7.602E-018  3.877E-029  2.818E-017
   8.913E+014  3.726E-033  5.000E-009  1.380E-021  1.843E-030  3.058E-023  2.237E-030  2.991E-023  9.408E-018  5.130E-029  3.355E-017
